,Year,Month,Mdate,Day,Time,Hourly_Counts
32526,2013,1,15,1,6,73
32527,2013,1,15,1,7,229
32528,2013,1,15,1,8,726
32529,2013,1,15,1,9,845
32530,2013,1,15,1,10,1277
32531,2013,1,15,1,11,1741
32532,2013,1,15,1,12,3168
32533,2013,1,15,1,13,3775
32534,2013,1,15,1,14,2900
32535,2013,1,15,1,15,2545
32536,2013,1,15,1,16,2443
32537,2013,1,15,1,17,2593
32538,2013,1,15,1,18,2025
32539,2013,1,15,1,19,1035
32540,2013,1,15,1,20,622
32541,2013,1,15,1,21,459
32542,2013,1,15,1,22,360
32543,2013,1,15,1,23,131
32544,2013,1,16,2,0,31
32545,2013,1,16,2,1,6
32546,2013,1,16,2,2,6
32547,2013,1,16,2,3,9
32548,2013,1,16,2,4,10
32549,2013,1,16,2,5,18
32550,2013,1,16,2,6,67
32551,2013,1,16,2,7,284
32552,2013,1,16,2,8,746
32553,2013,1,16,2,9,928
32554,2013,1,16,2,10,1290
32555,2013,1,16,2,11,1941
32556,2013,1,16,2,12,3222
32557,2013,1,16,2,13,3802
32558,2013,1,16,2,14,2942
32559,2013,1,16,2,15,2604
32560,2013,1,16,2,16,2629
32561,2013,1,16,2,17,2655
32562,2013,1,16,2,18,1908
32563,2013,1,16,2,19,1093
32564,2013,1,16,2,20,790
32565,2013,1,16,2,21,506
32566,2013,1,16,2,22,315
32567,2013,1,16,2,23,168
32568,2013,1,17,3,0,86
32569,2013,1,17,3,1,26
32570,2013,1,17,3,2,14
32571,2013,1,17,3,3,12
32572,2013,1,17,3,4,7
32573,2013,1,17,3,5,16
32574,2013,1,17,3,6,66
32575,2013,1,17,3,7,287
32576,2013,1,17,3,8,738
32577,2013,1,17,3,9,974
32578,2013,1,17,3,10,1220
32579,2013,1,17,3,11,1570
32580,2013,1,17,3,12,2779
32581,2013,1,17,3,13,3202
32582,2013,1,17,3,14,2241
32583,2013,1,17,3,15,2269
32584,2013,1,17,3,16,2218
32585,2013,1,17,3,17,2632
32586,2013,1,17,3,18,2046
32587,2013,1,17,3,19,1369
32588,2013,1,17,3,20,998
32589,2013,1,17,3,21,628
32590,2013,1,17,3,22,346
32591,2013,1,17,3,23,216
32592,2013,1,18,4,0,79
32593,2013,1,18,4,1,37
32594,2013,1,18,4,2,18
32595,2013,1,18,4,3,25
32596,2013,1,18,4,4,24
32597,2013,1,18,4,5,34
32598,2013,1,18,4,6,67
32599,2013,1,18,4,7,279
32600,2013,1,18,4,8,741
32601,2013,1,18,4,9,888
32602,2013,1,18,4,10,1223
32603,2013,1,18,4,11,1896
32604,2013,1,18,4,12,3107
32605,2013,1,18,4,13,3344
32606,2013,1,18,4,14,2625
32607,2013,1,18,4,15,2488
32608,2013,1,18,4,16,2407
32609,2013,1,18,4,17,2926
32610,2013,1,18,4,18,2462
32611,2013,1,18,4,19,1841
32612,2013,1,18,4,20,1398
32613,2013,1,18,4,21,828
32614,2013,1,18,4,22,420
32615,2013,1,18,4,23,388
32616,2013,1,19,5,0,197
32617,2013,1,19,5,1,115
32618,2013,1,19,5,2,71
32619,2013,1,19,5,3,32
32620,2013,1,19,5,4,37
32621,2013,1,19,5,5,32
32622,2013,1,19,5,6,33
32623,2013,1,19,5,7,92
32624,2013,1,19,5,8,259
32625,2013,1,19,5,9,653
32626,2013,1,19,5,10,1208
32627,2013,1,19,5,11,1950
32628,2013,1,19,5,12,2486
32629,2013,1,19,5,13,2879
32630,2013,1,19,5,14,3293
32631,2013,1,19,5,15,3148
32632,2013,1,19,5,16,2982
32633,2013,1,19,5,17,2338
32634,2013,1,19,5,18,1637
32635,2013,1,19,5,19,998
32636,2013,1,19,5,20,610
32637,2013,1,19,5,21,467
32638,2013,1,19,5,22,386
32639,2013,1,19,5,23,390
32640,2013,1,20,6,0,280
32641,2013,1,20,6,1,189
32642,2013,1,20,6,2,152
32643,2013,1,20,6,3,123
32644,2013,1,20,6,4,83
32645,2013,1,20,6,5,35
32646,2013,1,20,6,6,24
32647,2013,1,20,6,7,46
32648,2013,1,20,6,8,131
32649,2013,1,20,6,9,521
32650,2013,1,20,6,10,1058
32651,2013,1,20,6,11,1751
32652,2013,1,20,6,12,2100
32653,2013,1,20,6,13,2609
32654,2013,1,20,6,14,2880
32655,2013,1,20,6,15,2734
32656,2013,1,20,6,16,2373
32657,2013,1,20,6,17,1754
32658,2013,1,20,6,18,1075
32659,2013,1,20,6,19,760
32660,2013,1,20,6,20,486
32661,2013,1,20,6,21,337
32662,2013,1,20,6,22,181
32663,2013,1,20,6,23,121
32664,2013,1,21,0,0,60
32665,2013,1,21,0,1,23
32666,2013,1,21,0,2,26
32667,2013,1,21,0,3,14
32668,2013,1,21,0,4,10
32669,2013,1,21,0,5,28
32670,2013,1,21,0,6,60
32671,2013,1,21,0,7,229
32672,2013,1,21,0,8,737
32673,2013,1,21,0,9,726
32674,2013,1,21,0,10,1269
32675,2013,1,21,0,11,1808
32676,2013,1,21,0,12,3182
32677,2013,1,21,0,13,3692
32678,2013,1,21,0,14,2770
32679,2013,1,21,0,15,2472
32680,2013,1,21,0,16,2442
32681,2013,1,21,0,17,2491
32682,2013,1,21,0,18,1697
32683,2013,1,21,0,19,769
32684,2013,1,21,0,20,576
32685,2013,1,21,0,21,384
32686,2013,1,21,0,22,254
32687,2013,1,21,0,23,120
32688,2013,1,22,1,0,48
32689,2013,1,22,1,1,41
32690,2013,1,22,1,2,14
32691,2013,1,22,1,3,11
32692,2013,1,22,1,4,6
32693,2013,1,22,1,5,18
32694,2013,1,22,1,6,52
32695,2013,1,22,1,7,309
32696,2013,1,22,1,8,707
32697,2013,1,22,1,9,765
32698,2013,1,22,1,10,1096
32699,2013,1,22,1,11,1606
32700,2013,1,22,1,12,3022
32701,2013,1,22,1,13,3705
32702,2013,1,22,1,14,2780
32703,2013,1,22,1,15,2520
32704,2013,1,22,1,16,2600
32705,2013,1,22,1,17,2630
32706,2013,1,22,1,18,1887
32707,2013,1,22,1,19,1051
32708,2013,1,22,1,20,650
32709,2013,1,22,1,21,420
32710,2013,1,22,1,22,216
32711,2013,1,22,1,23,227
32712,2013,1,23,2,0,85
32713,2013,1,23,2,1,44
32714,2013,1,23,2,2,10
32715,2013,1,23,2,3,14
32716,2013,1,23,2,4,7
32717,2013,1,23,2,5,24
32718,2013,1,23,2,6,82
32719,2013,1,23,2,7,287
32720,2013,1,23,2,8,784
32721,2013,1,23,2,9,999
32722,2013,1,23,2,10,1386
32723,2013,1,23,2,11,1977
32724,2013,1,23,2,12,3210
32725,2013,1,23,2,13,3716
32726,2013,1,23,2,14,2843
32727,2013,1,23,2,15,2575
32728,2013,1,23,2,16,2566
32729,2013,1,23,2,17,2726
32730,2013,1,23,2,18,1946
32731,2013,1,23,2,19,1155
32732,2013,1,23,2,20,651
32733,2013,1,23,2,21,471
32734,2013,1,23,2,22,288
32735,2013,1,23,2,23,178
32736,2013,1,24,3,0,73
32737,2013,1,24,3,1,36
32738,2013,1,24,3,2,33
32739,2013,1,24,3,3,7
32740,2013,1,24,3,4,14
32741,2013,1,24,3,5,24
32742,2013,1,24,3,6,55
32743,2013,1,24,3,7,274
32744,2013,1,24,3,8,717
32745,2013,1,24,3,9,956
32746,2013,1,24,3,10,1203
32747,2013,1,24,3,11,1778
32748,2013,1,24,3,12,3050
32749,2013,1,24,3,13,3617
32750,2013,1,24,3,14,2687
32751,2013,1,24,3,15,2371
32752,2013,1,24,3,16,2363
32753,2013,1,24,3,17,2666
32754,2013,1,24,3,18,2162
32755,2013,1,24,3,19,1534
32756,2013,1,24,3,20,1081
32757,2013,1,24,3,21,623
32758,2013,1,24,3,22,407
32759,2013,1,24,3,23,236
32760,2013,1,25,4,0,100
32761,2013,1,25,4,1,92
32762,2013,1,25,4,2,33
32763,2013,1,25,4,3,37
32764,2013,1,25,4,4,16
32765,2013,1,25,4,5,29
32766,2013,1,25,4,6,57
32767,2013,1,25,4,7,243
32768,2013,1,25,4,8,698
32769,2013,1,25,4,9,941
32770,2013,1,25,4,10,1342
32771,2013,1,25,4,11,2079
32772,2013,1,25,4,12,3661
32773,2013,1,25,4,13,4122
32774,2013,1,25,4,14,2673
32775,2013,1,25,4,15,2498
32776,2013,1,25,4,16,2601
32777,2013,1,25,4,17,2848
32778,2013,1,25,4,18,2414
32779,2013,1,25,4,19,1778
32780,2013,1,25,4,20,1410
32781,2013,1,25,4,21,762
32782,2013,1,25,4,22,501
32783,2013,1,25,4,23,311
32784,2013,1,26,5,0,209
32785,2013,1,26,5,1,120
32786,2013,1,26,5,2,80
32787,2013,1,26,5,3,55
32788,2013,1,26,5,4,16
32789,2013,1,26,5,5,17
32790,2013,1,26,5,6,34
32791,2013,1,26,5,7,67
32792,2013,1,26,5,8,206
32793,2013,1,26,5,9,627
32794,2013,1,26,5,10,1204
32795,2013,1,26,5,11,1647
32796,2013,1,26,5,12,2389
32797,2013,1,26,5,13,2672
32798,2013,1,26,5,14,2649
32799,2013,1,26,5,15,2735
32800,2013,1,26,5,16,2448
32801,2013,1,26,5,17,2070
32802,2013,1,26,5,18,1382
32803,2013,1,26,5,19,915
32804,2013,1,26,5,20,629
32805,2013,1,26,5,21,523
32806,2013,1,26,5,22,508
32807,2013,1,26,5,23,490
32808,2013,1,27,6,0,310
32809,2013,1,27,6,1,174
32810,2013,1,27,6,2,156
32811,2013,1,27,6,3,102
32812,2013,1,27,6,4,60
32813,2013,1,27,6,5,32
32814,2013,1,27,6,6,46
32815,2013,1,27,6,7,74
32816,2013,1,27,6,8,133
32817,2013,1,27,6,9,395
32818,2013,1,27,6,10,1006
32819,2013,1,27,6,11,1688
32820,2013,1,27,6,12,2179
32821,2013,1,27,6,13,2582
32822,2013,1,27,6,14,3120
32823,2013,1,27,6,15,2967
32824,2013,1,27,6,16,2733
32825,2013,1,27,6,17,2003
32826,2013,1,27,6,18,1263
32827,2013,1,27,6,19,757
32828,2013,1,27,6,20,406
32829,2013,1,27,6,21,345
32830,2013,1,27,6,22,216
32831,2013,1,27,6,23,226
32832,2013,1,28,0,0,138
32833,2013,1,28,0,1,93
32834,2013,1,28,0,2,63
32835,2013,1,28,0,3,24
32836,2013,1,28,0,4,49
32837,2013,1,28,0,5,17
32838,2013,1,28,0,6,26
32839,2013,1,28,0,7,41
32840,2013,1,28,0,8,112
32841,2013,1,28,0,9,385
32842,2013,1,28,0,10,861
32843,2013,1,28,0,11,1473
32844,2013,1,28,0,12,1935
32845,2013,1,28,0,13,2325
32846,2013,1,28,0,14,2636
32847,2013,1,28,0,15,2677
32848,2013,1,28,0,16,2348
32849,2013,1,28,0,17,1720
32850,2013,1,28,0,18,1094
32851,2013,1,28,0,19,675
32852,2013,1,28,0,20,375
32853,2013,1,28,0,21,245
32854,2013,1,28,0,22,191
32855,2013,1,28,0,23,102
32856,2013,1,29,1,0,64
32857,2013,1,29,1,1,27
32858,2013,1,29,1,2,7
32859,2013,1,29,1,3,6
32860,2013,1,29,1,4,2
32861,2013,1,29,1,5,24
32862,2013,1,29,1,6,57
32863,2013,1,29,1,7,241
32864,2013,1,29,1,8,695
32865,2013,1,29,1,9,703
32866,2013,1,29,1,10,1123
32867,2013,1,29,1,11,1585
32868,2013,1,29,1,12,2940
32869,2013,1,29,1,13,3180
32870,2013,1,29,1,14,2576
32871,2013,1,29,1,15,2360
32872,2013,1,29,1,16,2322
32873,2013,1,29,1,17,2251
32874,2013,1,29,1,18,1726
32875,2013,1,29,1,19,761
32876,2013,1,29,1,20,419
32877,2013,1,29,1,21,276
32878,2013,1,29,1,22,206
32879,2013,1,29,1,23,98
32880,2013,1,30,2,0,53
32881,2013,1,30,2,1,34
32882,2013,1,30,2,2,15
32883,2013,1,30,2,3,25
32884,2013,1,30,2,4,10
32885,2013,1,30,2,5,15
32886,2013,1,30,2,6,71
32887,2013,1,30,2,7,265
32888,2013,1,30,2,8,776
32889,2013,1,30,2,9,861
32890,2013,1,30,2,10,1169
32891,2013,1,30,2,11,1675
32892,2013,1,30,2,12,2985
32893,2013,1,30,2,13,3564
32894,2013,1,30,2,14,2634
32895,2013,1,30,2,15,2444
32896,2013,1,30,2,16,2493
32897,2013,1,30,2,17,2483
32898,2013,1,30,2,18,1969
32899,2013,1,30,2,19,1072
32900,2013,1,30,2,20,693
32901,2013,1,30,2,21,449
32902,2013,1,30,2,22,326
32903,2013,1,30,2,23,156
32904,2013,1,31,3,0,87
32905,2013,1,31,3,1,36
32906,2013,1,31,3,2,29
32907,2013,1,31,3,3,19
32908,2013,1,31,3,4,7
32909,2013,1,31,3,5,30
32910,2013,1,31,3,6,80
32911,2013,1,31,3,7,261
32912,2013,1,31,3,8,753
32913,2013,1,31,3,9,749
32914,2013,1,31,3,10,1057
32915,2013,1,31,3,11,1627
32916,2013,1,31,3,12,2812
32917,2013,1,31,3,13,3453
32918,2013,1,31,3,14,2456
32919,2013,1,31,3,15,2140
32920,2013,1,31,3,16,2013
32921,2013,1,31,3,17,1796
32922,2013,1,31,3,18,1438
32923,2013,1,31,3,19,756
32924,2013,1,31,3,20,533
32925,2013,1,31,3,21,295
32926,2013,1,31,3,22,189
32927,2013,1,31,3,23,134
32928,2013,2,1,4,0,86
32929,2013,2,1,4,1,57
32930,2013,2,1,4,2,35
32931,2013,2,1,4,3,18
32932,2013,2,1,4,4,9
32933,2013,2,1,4,5,23
32934,2013,2,1,4,6,62
32935,2013,2,1,4,7,242
32936,2013,2,1,4,8,750
32937,2013,2,1,4,9,819
32938,2013,2,1,4,10,1075
32939,2013,2,1,4,11,1670
32940,2013,2,1,4,12,2831
32941,2013,2,1,4,13,3284
32942,2013,2,1,4,14,2478
32943,2013,2,1,4,15,2432
32944,2013,2,1,4,16,2383
32945,2013,2,1,4,17,2929
32946,2013,2,1,4,18,2500
32947,2013,2,1,4,19,1749
32948,2013,2,1,4,20,1210
32949,2013,2,1,4,21,747
32950,2013,2,1,4,22,433
32951,2013,2,1,4,23,300
32952,2013,2,2,5,0,209
32953,2013,2,2,5,1,113
32954,2013,2,2,5,2,70
32955,2013,2,2,5,3,74
32956,2013,2,2,5,4,32
32957,2013,2,2,5,5,10
32958,2013,2,2,5,6,34
32959,2013,2,2,5,7,63
32960,2013,2,2,5,8,215
32961,2013,2,2,5,9,463
32962,2013,2,2,5,10,1017
32963,2013,2,2,5,11,1698
32964,2013,2,2,5,12,2239
32965,2013,2,2,5,13,2671
32966,2013,2,2,5,14,2940
32967,2013,2,2,5,15,3260
32968,2013,2,2,5,16,3103
32969,2013,2,2,5,17,2433
32970,2013,2,2,5,18,1536
32971,2013,2,2,5,19,1013
32972,2013,2,2,5,20,568
32973,2013,2,2,5,21,393
32974,2013,2,2,5,22,585
32975,2013,2,2,5,23,367
32976,2013,2,3,6,0,270
32977,2013,2,3,6,1,178
32978,2013,2,3,6,2,175
32979,2013,2,3,6,3,190
32980,2013,2,3,6,4,41
32981,2013,2,3,6,5,48
32982,2013,2,3,6,6,25
32983,2013,2,3,6,7,36
32984,2013,2,3,6,8,107
32985,2013,2,3,6,9,371
32986,2013,2,3,6,10,1017
32987,2013,2,3,6,11,1452
32988,2013,2,3,6,12,2050
32989,2013,2,3,6,13,2344
32990,2013,2,3,6,14,2748
32991,2013,2,3,6,15,2550
32992,2013,2,3,6,16,2299
32993,2013,2,3,6,17,1641
32994,2013,2,3,6,18,938
32995,2013,2,3,6,19,636
32996,2013,2,3,6,20,341
32997,2013,2,3,6,21,283
32998,2013,2,3,6,22,187
32999,2013,2,3,6,23,118
33000,2013,2,4,0,0,57
33001,2013,2,4,0,1,23
33002,2013,2,4,0,2,20
33003,2013,2,4,0,3,17
33004,2013,2,4,0,4,4
33005,2013,2,4,0,5,10
33006,2013,2,4,0,6,64
33007,2013,2,4,0,7,285
33008,2013,2,4,0,8,756
33009,2013,2,4,0,9,805
33010,2013,2,4,0,10,1009
33011,2013,2,4,0,11,1512
33012,2013,2,4,0,12,2811
33013,2013,2,4,0,13,3472
33014,2013,2,4,0,14,2214
33015,2013,2,4,0,15,2115
33016,2013,2,4,0,16,2117
33017,2013,2,4,0,17,2231
33018,2013,2,4,0,18,1666
33019,2013,2,4,0,19,785
33020,2013,2,4,0,20,478
33021,2013,2,4,0,21,334
33022,2013,2,4,0,22,248
33023,2013,2,4,0,23,101
33024,2013,2,5,1,0,44
33025,2013,2,5,1,1,18
33026,2013,2,5,1,2,13
33027,2013,2,5,1,3,7
33028,2013,2,5,1,4,8
33029,2013,2,5,1,5,18
33030,2013,2,5,1,6,56
33031,2013,2,5,1,7,257
33032,2013,2,5,1,8,715
33033,2013,2,5,1,9,757
33034,2013,2,5,1,10,987
33035,2013,2,5,1,11,1400
33036,2013,2,5,1,12,2689
33037,2013,2,5,1,13,3364
33038,2013,2,5,1,14,2316
33039,2013,2,5,1,15,2268
33040,2013,2,5,1,16,2159
33041,2013,2,5,1,17,2374
33042,2013,2,5,1,18,1766
33043,2013,2,5,1,19,919
33044,2013,2,5,1,20,559
33045,2013,2,5,1,21,397
33046,2013,2,5,1,22,224
33047,2013,2,5,1,23,166
33048,2013,2,6,2,0,65
33049,2013,2,6,2,1,41
33050,2013,2,6,2,2,23
33051,2013,2,6,2,3,20
33052,2013,2,6,2,4,17
33053,2013,2,6,2,5,16
33054,2013,2,6,2,6,65
33055,2013,2,6,2,7,277
33056,2013,2,6,2,8,766
33057,2013,2,6,2,9,725
33058,2013,2,6,2,10,1056
33059,2013,2,6,2,11,1702
33060,2013,2,6,2,12,2833
33061,2013,2,6,2,13,3285
33062,2013,2,6,2,14,2414
33063,2013,2,6,2,15,2181
33064,2013,2,6,2,16,2240
33065,2013,2,6,2,17,2494
33066,2013,2,6,2,18,1792
33067,2013,2,6,2,19,907
33068,2013,2,6,2,20,660
33069,2013,2,6,2,21,433
33070,2013,2,6,2,22,280
33071,2013,2,6,2,23,165
33072,2013,2,7,3,0,114
33073,2013,2,7,3,1,38
33074,2013,2,7,3,2,17
33075,2013,2,7,3,3,20
33076,2013,2,7,3,4,6
33077,2013,2,7,3,5,15
33078,2013,2,7,3,6,62
33079,2013,2,7,3,7,286
33080,2013,2,7,3,8,766
33081,2013,2,7,3,9,762
33082,2013,2,7,3,10,1062
33083,2013,2,7,3,11,1606
33084,2013,2,7,3,12,2782
33085,2013,2,7,3,13,3663
33086,2013,2,7,3,14,2539
33087,2013,2,7,3,15,2196
33088,2013,2,7,3,16,2286
33089,2013,2,7,3,17,2712
33090,2013,2,7,3,18,2285
33091,2013,2,7,3,19,1497
33092,2013,2,7,3,20,1093
33093,2013,2,7,3,21,516
